typing_speed,average_key_hold_time,average_flight_time,total_typing_duration,straightness,speed_cv,idle_ratio,direction_change_rate,Output
0.29860106,0.2366506,24.48093103,0.66249653,0.027411309,0.040766093,0.137200591,0.12105908,0.2
0.053070955,1.1338862,20.86283644,0.12602833,0.050545531,0.0671041,0.074688355,0.012344495,0.2
0.721642427,18.8682192,13.07774095,2.02399916,0.189994807,0.054356811,0.081281145,0.057608934,0.3
1.038052296,1.7524171,22.60223101,2.7381642,0.140769415,0.009427117,0.011792454,0.240190977,0.2
0.41378086,36.4857898,25.82582974,0.95248861,0.014876619,0.073865312,0.086383245,0.256528688,0.5
2.190454907,14.9599402,4.15677851,3.779277621,0.019971538,0.07247585,0.060481421,0.256506834,0.2
0.519813407,19.9330602,11.72289482,0.668915687,0.1539623,0.072519571,0.062573391,0.322456202,0.2
1.187508349,12.9391201,47.85970263,2.012550864,0.078482943,0.039031078,0.059236108,0.000355119,0.5
1.148903763,12.4620953,26.78537255,3.0208442,0.209307993,0.057654026,0.098459414,0.086273203,0.3
0.349354262,44.3963952,47.46416284,1.27257798,0.307104414,0.05028413,0.029709164,0.090172567,0.7
2.303554425,25.1274432,36.4909043,5.742468272,0.13436353,0.006939329,0.001539243,0.067036483,0.5
0.928393728,11.6345456,21.56408145,1.709621382,0.036659529,0.029008694,0.120771607,0.313057472,0.3
0.217394178,28.232954,48.29085917,0.45226665,0.189972006,0.118345397,0.175060005,0.271900572,0.6
2.22472939,67.2846796,18.32837695,7.48221685,0.073139623,0.197382838,0.095436406,0.200853131,0.7
2.672024469,3.1302563,16.37377346,8.30841913,0.13257743,0.166853356,0.068883919,0.19494891,0.2
0.473018144,56.198825,12.4197272,0.877836,0.186168423,0.063080207,0.095153432,0.177704296,0.5
1.564851022,14.7074041,2.72400691,4.42562009,0.204502952,0.00267021,0.030491508,0.143643153,0.2
0.638905877,3.799557,1.43324832,2.17637949,0.174961562,0.105132795,0.004045655,0.156251687,0.1
0.735242011,31.53684807,5.01718596,1.85070426,0.236797705,0.120322313,0.066211698,0.251349094,0.3
0.211250406,26.06324787,23.69913202,0.47659863,0.243213508,0.001703097,0.008965085,0.218868628,0.4
0.344637984,40.5348624,19.59636166,0.8693412,0.147939148,0.027483746,0.084641921,0.103012622,0.5
0.188682918,23.5861958,38.27018481,0.49110728,0.062237059,0.027212081,0.042177361,0.093202363,0.5
0.14848911,13.0898615,30.4050125,0.38321833,0.081136063,0.042785158,0.064524495,0.031133194,0.3
0.40453989,12.1752091,10.42228879,0.99214821,0.049448779,0.056600158,0.068886427,0.203259871,0.2
1.318929461,0.8896212,0.91830058,2.373258985,0.077209261,0.035408038,0.061817962,0.138269349,0
4.038150414,34.69250078,24.43958685,15.38601855,0.104870194,0.107351602,0.104426676,0.066265963,0.6
2.329808176,47.73676618,23.87324143,12.06074423,0.113694739,0.060327854,0.116252461,0.05860255,0.6
0.413362686,11.7568538,3.55803069,1.00589124,0.120336627,0.018815525,0.067970902,0.072647352,0.1
0.119481569,48.42204874,24.67162561,0.26149743,0.017815033,0.035625424,0.110108511,0.062042086,0.5
0.667908571,18.28404874,49.83778764,1.63500625,0.050314511,0.019903825,0.034912165,0.136323987,0.5
1.384807201,9.92095484,3.63901739,5.53547626,0.038045926,0.116853357,0.033082563,0.086827453,0.2
2.084717266,3.84226874,3.01922292,7.23852969,0.059292311,0.093288065,0.011111845,0.154058526,0.1
1.39935473,20.3766564,2.76154652,2.342454621,0.039871294,0.012758901,0.058185849,0.213089509,0.2
3.261211619,42.7576756,5.996979,8.391512971,0.094974626,0.076975612,0.002156439,0.228804402,0.4
2.397689419,53.9734519,28.08982134,7.07810546,0.056057958,0.090925136,0.089890093,0.04794887,0.7
1.192353237,2.7916926,34.91964048,2.61168596,0.003656953,0.006381651,0.010163321,0.0841565,0.3
0.267200877,20.0991532,12.06086301,0.69490369,0.052401005,0.030248701,0.016029637,0.207033845,0.2
0.991574165,44.5921184,12.93869858,3.05202196,0.098404152,0.000498829,0.014589346,0.110674888,0.5
0.718442339,29.6857977,36.42904548,2.34079079,0.003131497,0.012967062,0.083465552,0.385932757,0.5
1.634500767,44.5864112,28.83008061,3.33649503,0.021937156,0.091602887,0.022290934,0.141565489,0.6
0.717389353,80.21792431,19.16479864,1.22383183,0.171298105,0.087771042,0.083109509,0.161094192,0.7
1.149656363,48.60941741,15.44412964,1.835330491,0.056506434,0.13571511,0.031896083,0.271172537,0.5
0.554899716,16.64954737,8.47480346,0.800562023,0.006226763,0.135217645,0.084776227,0.201362943,0.2
0.73832521,39.69142157,8.20748634,1.318458328,0.115378325,0.014420947,0.00255902,0.065478829,0.4
1.304847847,29.593685,16.34314619,2.134380272,0.082178854,0.000278501,0.076278293,0.114324339,0.4
1.304941367,21.5813594,19.69267925,2.134569952,0.031239799,0.010124864,0.033460243,0.047203426,0.3
0.388995018,3.230128,6.60272037,0.73630562,0.094923119,0.013731279,0.007542235,0.121063932,0.1
1.124559131,25.4153084,1.94681662,2.46150253,0.022430388,0.001196691,0.054948166,0.018752416,0.2
0.36311677,40.7833557,9.81927587,0.91426266,0.102487174,0.033282815,0.015674811,0.201039376,0.4
0.763969639,11.5797263,10.39901665,2.10274596,0.05082741,0.05775625,0.028541805,0.047041064,0.2
1.687007758,37.22199698,27.44105892,3.92774339,0.180526983,0.020280277,0.163070467,0.038760226,0.5
2.167887558,53.50938088,37.57174783,5.68244404,0.036138355,0.19857339,0.109246701,0.189694426,0.7
1.960653965,39.0184483,10.34792752,5.3234309,0.2380148,0.186981945,0.02206453,0.234873971,0.4
0.9730014,3.9950937,12.57471087,2.09929768,0.129310288,0.040800018,0.111063719,0.111920152,0.1
1.361898151,10.7701274,1.76288505,2.753192996,0.04786694,0.079790159,0.043584511,0.035526381,0.1
0.420378104,30.81273101,16.92805294,0.710697726,0.061331426,0.080606434,0.009279476,0.060569228,0.4
1.069777169,35.83308751,35.92657681,1.636385342,0.013127177,0.052484699,0.043109167,0.078282278,0.5
1.089871467,14.7739249,43.50137282,1.672968172,0.062619549,0.024537631,0.080307789,0.228469305,0.5
2.302814947,13.490649,41.04265616,7.03333402,0.030134153,0.07437688,0.019736772,0.268611191,0.5
1.505087083,37.63662778,55.34117238,5.34025417,0.052111073,0.028652755,0.141843848,0.031380704,0.7
1.10505402,29.30176538,19.50695043,3.51114211,0.073798849,0.004819998,0.067042241,0.145073745,0.4
0.653727351,17.316764,12.45300223,2.2862939,0.04125873,0.116980718,0.00161203,0.077574818,0.2
2.029508275,52.40035342,28.52677737,4.172865715,0.028025558,0.180405,0.008558604,0.119975213,0.6
0.873694622,16.06445504,9.75594503,1.428100665,0.005367044,0.151438824,0.000567693,0.127464815,0.2
1.33646424,39.02619238,27.19892786,3.30706679,0.185089365,0.136022107,0.004761857,0.041311083,0.5
0.314786937,12.1289634,4.41536736,1.10159866,0.148808957,0.025350848,0.069191381,0.153530168,0.1
1.046499459,2.8375229,6.86906079,3.12978168,0.045368898,0.022210556,0.02925518,0.01639902,0.1
1.249342242,28.9504646,8.6430316,3.93674889,0.033757564,0.071615876,0.108131021,0.0215964,0.3
0.545419872,27.8188406,40.24161919,1.99812135,0.003454619,0.050328731,0.092793749,0.221503786,0.5
0.983149749,3.7867046,28.99365519,2.56530242,0.073481517,0.031125563,0.004832615,0.174158865,0.3
0.843302564,41.0571503,3.22459588,1.547482534,0.156694856,0.02499805,0.028870305,0.261782685,0.3
0.546550564,58.4910017,3.08342572,0.949870834,0.054908502,0.013945592,0.040822855,0.122533081,0.5
2.900050981,11.6815641,9.53287883,11.4532126,0.127987242,0.089436912,0.047167517,0.027443348,0.3
2.595656238,24.5135833,25.04300729,10.83932638,0.11122842,0.158019733,0.000619684,0.059966816,0.5
0.232333156,0.2238926,27.97034453,0.51813959,0.073588559,0.060144566,0.003961359,0.146611383,0.2
0.341856712,19.3141284,27.99262762,0.74697108,0.071787176,0.020184662,0.106974231,0.142675657,0.4
1.202319397,10.11363259,15.00482765,2.013967202,0.2250392,0.003776342,0.096892284,0.018088018,0.2
3.679447959,66.84482879,26.72304158,11.36203031,0.123589652,0.045939341,0.029392609,0.217372792,0.8
1.472134852,39.660019,11.90151667,6.82181948,0.048900162,0.062610796,0.02590987,0.083372876,0.4
1.182009748,21.182577,7.73105689,2.87713461,0.007904326,0.068070961,0.131023313,0.058955059,0.2
2.172500722,32.9643136,32.90698495,6.82032976,0.036171343,0.133115268,0.046490538,0.087636241,0.6
3.057543447,20.501509,11.28858357,8.286991113,0.14563535,0.00559866,0.02670193,0.063250111,0.3
1.107592435,2.8747259,1.46874592,1.911553473,0.098199204,0.035936741,0.026748614,0.037408128,0.1
0.478227373,16.3030863,0.44908961,0.91420193,0.035537974,0.047413553,0.043048647,0.119986105,0.1
1.417527648,37.08310276,9.88275849,3.28450095,0.040534812,0.061841921,0.034763326,0.288724651,0.4
1.384707352,32.89018946,3.52208303,3.22656686,0.163138912,0.077673395,0.090920097,0.265001858,0.3
0.254707866,31.2065521,20.74111295,0.433168544,0.04605613,0.021865088,0.041106873,0.21356363,0.4
0.835593536,28.935543,15.01886097,1.578797354,0.235866081,0.013826633,0.043644744,0.174488518,0.3
0.001522873,16.8477953,35.04784664,0.00333585,0.208235571,0.079731851,0.140203381,0.099596597,0.4
0.035942346,2.6178635,2.60863688,0.07817211,0.009704708,0.060327502,0.093921568,0.007287362,0
1.133688504,1.9353061,13.27911469,3.12001599,0.049516962,0.004262773,0.018586081,0.041262826,0.1
0.715816585,3.1275459,5.43106867,2.13964024,0.118519666,0.120127947,0.014773076,0.198747547,0.1
0.004993852,2.4768771,0.0200599,0.01273821,0.022155758,0.080111501,0.018389935,0.191625911,0
0.535916396,25.8823595,38.5203312,1.2321862,0.220326845,0.000673399,0.031962658,0.077080445,0.5
0.616430383,52.99041086,9.68637838,1.14509259,0.247472185,0.035434763,0.089300131,0.210513283,0.5
2.058360329,51.90418306,12.48898996,5.2224774,0.11438321,0.011333546,0.112377485,0.029339905,0.5
0.933527052,24.8337315,30.77355576,2.91505522,0.141401309,0.079501739,0.030781674,0.055815271,0.4
1.606464578,15.1326862,15.7770821,3.050535213,0.176754021,0.157757349,0.085151771,0.017701039,0.3
2.225043777,30.0787139,5.41053067,4.839200633,0.131185779,0.026021542,0.1272381,0.205785905,0.3
0.078661788,49.1123795,22.60777676,0.26541715,0.031316987,0.031373785,0.118234546,0.271565733,0.5
1.024556209,1.6599221,7.43117514,2.82845116,0.058626521,0.002096965,0.090467617,0.006211571,0.1
0.642078998,5.7208887,25.08161272,1.26708274,0.01784046,0.043668548,0.088828661,0.255301976,0.2
0.832959134,49.48690602,28.34353721,1.70637621,0.037986146,0.114542717,0.051584755,0.098635251,0.6
1.317534534,46.87751692,12.9333737,2.492410315,0.128110813,0.048241437,0.022154638,0.149582182,0.5
0.472166607,8.4853196,1.85487602,0.764282965,0.005906435,0.027321076,0.018636952,0.257080889,0.1
0.014973916,40.20252674,25.61535054,0.02625902,0.089332102,0.145390607,0.027920538,0.057671978,0.5
0.287703566,31.61947724,29.21414084,0.53202659,0.057560706,0.044792687,0.034991649,0.078695808,0.5
1.773536599,7.7766375,31.26828504,2.614637706,0.059996807,0.153917409,0.041078496,0.080397811,0.3
2.532814789,3.8308157,44.15541429,4.325295826,0.123345988,0.034446551,0.045523645,0.191739787,0.4
1.798360603,7.5762782,18.05199751,7.51005318,0.090443285,0.069070797,0.015175568,0.245905126,0.3
3.607776654,2.279401,11.12479317,10.93845669,0.06857918,0.017004727,0.003292013,0.036148048,0.2
2.061953793,23.6475995,1.94003588,4.124112646,0.068691643,0.042597099,0.062162958,0.038102874,0.2
0.565579875,4.9515496,2.80498943,1.46261023,0.050395613,0.163457222,0.011634242,0.033280966,0.1
1.201670241,81.86177728,15.96066867,2.237161823,0.009902488,0.081611116,0.094615599,0.050438967,0.7
2.911810226,50.99232798,34.84808191,8.149400883,0.117511528,0.00811382,7.19E-05,0.16224669,0.7
0.350612327,3.0557505,15.23775981,1.65176314,0.216890934,0.058341563,0.052397339,0.18988029,0.2
0.349630723,31.74895085,18.01578207,1.64666301,0.059543068,0.070714454,0.057408657,0.16829859,0.4
0.807141647,36.92563265,19.47184033,3.38789671,0.049960261,0.055135345,0.019077088,0.156255548,0.4
1.233772896,23.0914942,14.92082901,3.23564892,0.044954691,0.004854479,0.119892126,0.05889299,0.3
0.084551237,46.70651259,34.16043079,0.16882349,0.047719519,0.044717257,0.049388813,0.299064943,0.6
0.247913664,28.45937599,6.81808931,0.51033566,0.104863903,0.111999976,0.03332638,0.096838988,0.3
1.689040063,25.0444883,17.52134757,5.35431755,0.103842262,0.161301271,0.033154552,0.09581888,0.4
0.897337553,4.878229,28.73775587,5.57971212,0.056286785,0.070731932,0.093596126,0.049173266,0.3
2.364457022,42.9861132,40.00223018,10.4347362,0.065290427,0.054927749,0.151350532,0.13291238,0.7
0.526129619,40.3990291,35.48786442,1.37927378,0.093092784,0.117818198,0.009813233,0.178472167,0.6
0.931161806,20.0954062,29.53030737,2.25998065,0.025141288,0.007612732,0.039515557,0.039533285,0.4
0.242567854,46.66861212,17.94394652,0.46753813,0.163087827,0.011936755,0.055793238,0.192434231,0.5
0.563712194,74.67071352,4.08563192,1.15443768,0.001730529,0.070609895,0.016672211,0.216755411,0.6
0.621891653,25.1933023,10.76893903,1.26072091,0.150497113,0.009215719,0.009165319,0.142123209,0.3
0.530921711,15.7030458,3.87918691,1.0575795,0.064365066,0.026519756,0.036911848,0.243509179,0.2
0.300853332,15.1609271,6.91366041,0.62422286,0.159801403,0.027482869,0.14693855,0.02390791,0.2
1.234737969,39.70731878,18.49367293,3.11888697,0.136390271,0.012626353,0.147571107,0.174967126,0.5
0.525061849,51.84700338,15.52158985,1.5215403,0.089332185,0.060905618,0.075021593,0.036206882,0.5
0.376387511,30.1303103,21.39390376,0.90150969,0.042595599,0.020855144,0.052179481,0.204112351,0.4
0.623752378,2.3983052,10.4852656,1.23727729,0.153798497,0.011001011,0.102745986,0.098147014,0.1
1.214269647,5.751722,14.68095558,2.71741291,0.176490194,0.111634824,0.066419106,0.140565658,0.2
0.914908428,1.7799158,2.52574016,2.158488,0.256754678,0.081470758,0.011565704,0.120035934,0.1
0.787006048,25.5064403,11.72334623,1.80657241,0.026806412,0.067618431,0.045974013,0.101814262,0.3
0.148296625,8.7752752,29.07344216,0.38494703,0.195728967,0.090164756,0.137050283,0.127188129,0.3
0.947061209,7.9168258,9.67981088,1.99644832,0.079033813,0.038901423,0.080800358,0.018592379,0.2
2.822579413,13.2108566,30.26411971,9.66139829,0.100656801,0.015012615,0.055799392,0.088076069,0.4
0.696588043,10.43989,27.54720983,3.75307258,0.053377438,0.082107314,0.079536567,0.048143699,0.3
0.185713069,18.6409711,5.47978735,0.85527382,0.215484136,0.15629803,0.013586025,0.240646933,0.2
0.851430723,52.9716117,37.15067434,5.44634244,0.017273669,0.078174595,0.025497685,0.168518603,0.7
1.65535168,75.95324513,49.17684308,8.61907499,0.21518566,0.044078591,0.091109985,0.107523266,1
1.42769834,56.57735483,3.92141718,3.44750123,0.048747221,0.074922347,0.073112797,0.068753582,0.5
1.034317966,2.1394025,38.26980665,2.28922172,0.074777251,0.029359217,0.021683755,0.128265567,0.3
0.482674148,44.4013251,3.70190275,1.18166447,0.117136776,0.035100399,0.150207427,0.058326793,0.4
0.891427415,61.6286483,31.52619148,1.689884469,0.004959879,0.105142542,0.112779594,0.237449943,0.7
0.238468635,24.6756665,1.69345674,0.371343735,0.08292845,0.046229457,0.017308317,0.150282216,0.2
1.396824067,0.4870256,18.72481829,2.686118554,0.080781359,0.002782209,0.060861882,0.20332126,0.2
1.422723825,18.8623364,44.1500279,2.724771545,0.109179209,0.049556531,0.04760236,0.198607802,0.5
1.261459232,4.9049669,6.98859168,2.339410135,0.122040034,0.010092142,0.107686467,0.005936914,0.1
0.929524882,0.1563467,23.70690426,2.63116575,0.012332902,0.019549938,0.107123229,0.067687286,0.2
0.242997872,11.9987884,27.45935951,0.79503057,0.117964718,0.109353494,0.051057869,0.314089416,0.3
0.886136161,20.2131136,29.78430982,3.42902157,0.204275307,0.036302411,0.006911369,0.270493932,0.4
0.592402659,24.3974411,8.0500032,2.4561383,0.247844088,0.015410451,0.037783106,0.025392581,0.3
0.530117166,21.8551569,15.49278721,1.66640505,0.112474252,0.086571092,0.067108481,0.153502538,0.3
1.161601707,34.7174137,14.59643191,2.5870723,0.000557177,0.027844088,0.002897606,0.05213595,0.4
0.917184812,1.9344737,40.2559981,1.410888625,0.014426672,0.078058219,0.039174958,0.209837108,0.3
3.102951346,5.3298243,8.40017624,7.657031275,0.097490403,0.060088411,0.04537375,0.237583031,0.2
1.775008983,1.8167875,27.58337916,5.45869094,0.070749259,0.065268406,0.064052976,0.150445315,0.3
1.433371407,20.3285407,50.16381743,4.02770758,0.239756339,0.072047793,0.18974656,0.06421387,0.6
1.515241027,13.1612207,38.24670519,4.19408616,0.300852636,0.080110801,0.091141161,0.110155648,0.4
0.605783739,1.2159147,30.68844905,1.36356775,0.174436696,0.10921,0.070093852,0.039987261,0.3
1.699819175,15.34539637,16.8118185,6.60977664,0.044805165,0.007543244,0.105267313,0.174123467,0.3
2.759202818,37.44823717,5.17637122,8.81190442,0.138640904,0.076499294,0.097867789,0.119784328,0.4
1.533297705,6.4079479,10.7308883,3.53092892,0.180545599,0.053003761,0.013194816,0.013496311,0.2
0.071100475,7.1307784,0.3763549,0.21733843,0.117757631,0.063539377,0.004268868,0.069498816,0.1
0.535852173,50.31262239,18.89274437,1.83167289,0.075154393,0.062049218,0.025653596,0.019222454,0.5
0.415469134,34.1660271,10.78687446,1.45951544,0.038426865,0.110786699,0.019969827,0.030926653,0.3
1.082173718,47.36316239,16.87913297,2.75268012,0.178409901,0.021759564,0.00802519,0.063585838,0.5
0.617134782,35.709333,2.99774043,1.41803484,0,0.064780757,0.024473447,0.081078106,0.3
0.517906343,20.5043536,7.51591361,1.21219086,0.145348683,0.12456961,0.066206174,0.044103095,0.2
0.033259852,35.0255422,23.14189259,0.06984461,0.001746454,0.106054444,0.102883859,0.10715206,0.4
0.958739802,56.5878182,25.66966923,1.697340544,0.043742068,0.049155126,0.039037241,0.13300682,0.6
1.663447807,31.6546628,1.19475883,3.390562114,0.147944926,0.056078518,0.060734673,0.012414266,0.3
1.134071666,8.6813611,26.76424804,4.14701303,0.143492616,0.058952171,0.093473679,0.16883304,0.3
2.544080234,40.7147879,44.69595736,7.141048251,0.00924174,0.075099225,0.044726797,0.009965279,0.7
1.398710589,16.1867938,1.22966417,2.962857291,0.139993013,0.020246036,0.078412436,0.163009994,0.2
1.446080617,36.4601144,18.4057151,3.039469408,0.151689196,0.069051925,0.066498934,0.044537577,0.4
0.731215332,5.7330913,0.75207446,1.332828348,0.050054407,0.069681569,0.056750527,0.191672508,0.1
0.514514643,5.3535035,20.31286983,1.17778679,0.154355575,0.038768867,0.018030597,0.066275514,0.2
0.479913424,16.7088652,1.97886715,1.1056871,0.228550113,0.026087847,0.033533861,0.048483711,0.2
1.602236666,12.3024477,14.16440272,2.585683955,0.079580965,0.054867527,0.131405674,0.063745396,0.2
0.125967969,5.8004002,20.53072618,0.153643893,0.077877463,0.087518683,0.139368453,0.065356929,0.2
2.007599394,37.2485079,6.25575379,3.357572208,0.07405738,0.009185649,0.015210417,0.035340504,0.4
0.090809458,31.6278228,7.50190133,0.20828675,0.230790131,0.09396729,0.064771423,0.064262972,0.3
0.916049564,48.2759797,13.59518876,1.752950087,0.108242642,0.154551602,0.121302744,0.079338051,0.5
1.92190119,44.1769306,24.00805951,4.568203547,0.11794842,0.017702071,0.156530567,0.013638172,0.6
1.178731406,33.8915166,18.56678769,3.19217625,0.071539437,0.015398197,0.032519877,0.064081912,0.4
0.358933221,28.5599794,1.11319508,0.81183886,0.099997703,0.039393611,0.013751898,0.127922076,0.2
0.339771059,12.112823,9.85776601,0.77126892,0.067039087,0.008478842,0.017055703,0.03850067,0.2
1.147277017,33.7514325,0.80631977,3.10899794,0.151446163,0.021753269,0.035962027,0.03189347,0.3
0.756198687,2.5829635,17.37835439,3.19295391,0.009761191,0.056985038,0.04510126,0.124614608,0.2
0.483415943,26.2693036,15.51404092,2.90561173,0.006613482,0.085165271,0.046153664,0.103206989,0.3
0.955599323,10.5769457,7.2918779,5.04518942,0.187261652,0.080157677,0.041758044,0.06778601,0.2
0.658708828,18.9659348,1.06996387,2.24149488,0.100854741,0.022383809,0.073069582,0.131370738,0.2
0.165483698,26.5329967,5.00367036,0.46451248,0.013754176,0.027526389,0.016031226,0.190847536,0.2
2.230422749,1.47730063,26.44518288,4.098507641,0.325844344,0.015145336,0.03350144,0.052659774,0.3
0.831237792,1.33756071,9.90835113,1.177427123,0.331706114,0.13708022,0.05525205,0.244741636,0.1
2.068084486,6.80971422,9.68727261,5.032765368,0.048467552,0.162183821,0.027640386,0.113627714,0.2
1.309799568,37.54214946,7.15733544,3.63941731,0.248170037,0.055747092,0.061086005,0.07461207,0.4
0.754786688,20.3111712,0.41690436,1.84382082,0.124209833,0.052407613,0.00905662,0.046197966,0.2
0.122714398,22.7691941,11.4146869,0.33995188,0.139872403,0.126791991,0.047597452,0.008544824,0.3
0.469689487,44.93997945,3.84633905,1.15251281,0.05450889,0.044939721,0.043007239,0.116741166,0.4
0.433845468,41.39308595,22.37679869,0.8933837,0.185952856,0.07825881,0.032782933,0.073529783,0.5
0.958429601,0.5592293,14.16147392,2.19575658,0.191983721,0.059547244,0.066518898,0.086642812,0.1
1.403110017,45.1759549,31.02150486,2.978786641,0.274824276,0.012744964,0.008978225,0.082484209,0.6
2.205789759,71.06273326,33.65000029,5.657149161,0.191467842,0.038716024,0.075851849,0.205782226,0.8
1.148277288,21.32920616,8.25653187,3.56704501,0.136077895,0.063739449,0.012564039,0.156121749,0.3
2.591334665,41.9306057,15.63326803,4.087651439,0.111956255,0.018442941,0.093617312,0.029670876,0.5
2.374593984,25.1174868,31.4489343,3.590321319,0.051733177,0.008680334,0.082813524,0.003218648,0.5
1.210134764,2.2666947,40.46648161,2.160878253,0.13882838,0.012880922,0.0601675,0.044629705,0.3
1.341694329,8.9745728,16.48018294,2.457702623,0.008540557,0.023648711,0.027462043,0.032020979,0.2
0.489256917,4.3071821,3.79897743,1.03310885,0.033528787,0.010083342,0.070021962,0.206540764,0.1
0.637560289,8.9533198,0.96709381,1.38665421,0.043569726,0.008514716,0.030472859,0.106174855,0.1
0.113624387,31.741917,0.21036751,0.28556348,0.020703236,0.035005463,0.000580763,0.122244606,0.2
0.609074816,33.750898,3.32140797,1.79285719,0.034846623,0.116739108,0.055645919,0.049195299,0.3
1.209783756,45.02123194,11.1128057,3.16715525,0.046737991,0.137209309,0.130633485,0.004003445,0.4
1.281838548,34.02741984,7.94666235,3.41407805,0.017601965,0.073902808,0.014099782,0.073964209,0.3
1.517122425,2.9925402,20.69979717,3.87293224,0.032676872,0.037393848,0.013187635,0.000117479,0.2
0.419701768,15.9006811,12.26349475,0.730409155,0.097510857,0.1039894,0.023381061,0.177965424,0.2
0.718755597,11.8721563,22.75624527,1.320558815,0.025705678,0.13315149,0.105002478,0.14303084,0.3
0.652780141,11.9970976,22.01583598,1.54830974,0.067329703,0.008410964,0.107356119,0.067491201,0.3
0.740214313,8.98322344,22.91920465,1.72754621,0.052346664,0.01172774,0.016857125,0.105155605,0.3
0.762638635,14.36173174,27.7897719,1.78838888,0.119936044,0.064664156,0.066416525,0.016115009,0.3
1.244220181,15.00747791,16.79971416,2.6809705,0.148260983,0.084825786,0.021567019,0.209071397,0.3
2.766953209,28.53572201,34.99087152,8.82725605,0.104527352,0.044726108,0.0476558,0.193195786,0.6
1.495798716,29.45765918,31.05689404,6.07243286,0.007583937,0.083691866,0.059532873,0.090872629,0.5
1.655204627,37.24125038,24.66705836,7.07552255,0.131076246,0.119639359,0.006665111,0.041675054,0.5
0.495751165,37.86912186,26.69922101,2.82023428,0.082613701,0.037031811,0.074590442,0.177856573,0.5
2.85892306,12.30368306,10.1819752,7.69046259,0.083821825,0.049392094,0.013776076,0.097868564,0.2
0.468677248,1.1661699,4.56244783,0.74956088,0.156566393,0.128683307,0.086616946,0.019782454,0.1
1.614665215,38.9950028,11.39632136,3.83919168,0.068629255,0.119663815,0.05673516,0.135115192,0.4
0.783023223,19.8971357,7.86322375,3.1381384,0.182632709,0.10523053,0.017409521,0.204192968,0.2
1.462025382,10.840475,10.99907622,12.3220769,0.13520084,0.074899226,0.040831787,0.059508605,0.3
2.42103333,14.2090649,4.47452266,16.01373791,0.133847535,0.11513061,0.050977443,0.081067008,0.3
2.96391052,52.11823575,9.03415165,5.377665622,0.168123103,0.042601042,0.021596535,0.153297672,0.5
1.985530741,41.28117515,17.44356554,2.953992372,0.062894606,0.087879921,0.035593935,0.066692275,0.5
0.994456557,40.8129554,8.19694976,2.47241837,0.009816381,0.004548266,0.069822229,0.075541396,0.4
1.024652496,37.3033535,18.18579712,2.533416,0.158250174,0.076130388,0.012730035,0.10457122,0.4
2.026038563,1.2886667,4.41500607,6.4679251,0.154733085,0.043395167,0.001167463,0.104989365,0.1
1.26363499,9.6043042,34.62342677,4.68802955,0.19045431,0.004651782,0.01950021,0.003501941,0.4
0.396800836,6.9495373,22.35844446,0.99278004,0.076821104,0.072079068,0.077671707,0.110040179,0.2
0.185578125,57.86143876,8.83013835,0.44435094,0.170134708,0.101046387,0.046055967,0.055118473,0.5
0.876906774,6.30280422,10.21710827,1.84901057,0.071896668,0.041999133,0.010632349,0.17898097,0.1
0.446160896,37.85235544,10.65383498,0.86493774,0.06612341,0.043166701,0.000200568,0.047196422,0.4
0.323680792,18.503357,8.96247815,0.6410538,0.075093883,0.007275516,0.023913827,0.030829043,0.2
1.3566983,40.5380364,21.37516691,3.33072254,0.050655327,0.048436507,0.067528008,0.026429458,0.5
1.58618769,32.543993,13.21130919,3.74259984,0.007267075,0.006464661,0.030672258,0.129739524,0.4
0.73112154,32.38712691,34.00069851,1.122033353,0.064424003,0.072495479,0.0899807,0.019548448,0.5
2.599086468,13.33033637,22.44343055,5.837664843,0.138418627,0.034128523,0.083296033,0.084634052,0.3
0.082453864,29.63324205,29.96307375,0.29853007,0.076770415,0.068730211,0.001905026,0.031247755,0.4
2.223479992,50.31100969,29.94135983,5.120340491,0.03526046,0.02281207,0.072318492,0.031910114,0.6
1.527128323,0.9148282,23.80022745,3.007479571,0.127333518,0.010640463,0.08274667,0.046350677,0.2
1.595165379,4.7215717,55.40291368,3.108093282,0.066514761,0.048216326,0.050462128,0.039871688,0.5
1.846357104,30.066835,18.15984565,3.795810012,0.242045576,0.111328835,0.062478843,0.088967243,0.4
1.897581288,2.3928159,11.28608053,3.870161177,0.111527669,0.04755714,0.093257811,0.017993895,0.1
1.323559759,27.3781652,4.52107316,2.397465457,0.170831161,0.021244563,0.011912045,0.054331742,0.3
0.126743006,39.28610485,21.80654499,0.28183351,0.021676608,0.044643545,0.022231972,0.08949765,0.5
1.306489199,55.03950495,24.36502995,2.270918335,0.142819048,0.106781853,0.009511227,0.361686011,0.6
1.926488499,1.238427,25.35359737,3.796202395,0.16121639,0.026144516,0.03408162,0.205532507,0.2
0.579351619,4.9193732,9.09091708,1.84644022,0.168675813,0.030922674,0.066460799,0.00153273,0.1
0.492557888,13.4417636,4.46270041,1.59975737,0.149375768,0.075204923,0.032679057,0.145847335,0.2
0.900898159,42.92615693,1.4875068,2.17819161,0.095506878,0.164656353,0.010494974,0.041871212,0.4
2.018093023,63.47166963,4.80724263,6.46664802,0.011931969,0.07455845,0.009534654,0.302157437,0.6
2.203229975,59.3636628,18.30912235,6.82803925,0.180697097,0.018703162,0.075586377,0.286134654,0.6
